-68.601000,56.133000,11.399000,56.133000,-57.813000,89.954000,-7.979000,85.878000,-32.896000,87.916000
-65.020000,57.819000,11.399000,56.133000,-57.128000,92.430000,-7.522000,86.171000,-32.325000,89.301000
-61.340000,59.275000,11.399000,56.133000,-56.388000,94.428000,-7.024000,86.479000,-31.706000,90.454000
-38.021000,62.969000,11.399000,56.133000,-56.371000,93.359000,-6.830000,86.596000,-31.600000,89.977000
-49.855000,62.224000,11.399000,56.133000,-55.960000,97.195000,-7.137000,86.410000,-31.549000,91.803000
-41.979000,62.969000,11.399000,56.133000,-55.787000,95.673000,-6.592000,86.737000,-31.189000,91.205000
-57.576000,60.499000,11.399000,56.133000,-55.584000,95.943000,-6.420000,86.838000,-31.002000,91.390000
-68.601000,56.133000,14.980000,57.819000,-55.711000,89.210000,-5.778000,86.617000,-30.744000,87.914000
-68.601000,56.133000,11.399000,56.133000,-55.711000,89.210000,-5.750000,87.217000,-30.731000,88.213000
-45.929000,62.720000,11.399000,56.133000,-54.886000,97.072000,-5.882000,87.144000,-30.384000,92.108000
-53.743000,61.483000,11.399000,56.133000,-54.708000,96.970000,-5.658000,87.267000,-30.183000,92.118000
-65.020000,57.819000,14.980000,57.819000,-54.971000,91.866000,-5.206000,87.021000,-30.088000,89.444000
-65.020000,57.819000,11.399000,56.133000,-54.971000,91.866000,-5.159000,87.536000,-30.065000,89.701000
-38.021000,62.969000,14.980000,57.819000,-54.426000,94.451000,-4.956000,87.192000,-29.691000,90.822000
-38.021000,62.969000,11.399000,56.133000,-54.426000,94.451000,-4.887000,87.677000,-29.657000,91.064000
-61.340000,59.275000,14.980000,57.819000,-54.191000,94.048000,-4.633000,87.409000,-29.412000,90.728000
-61.340000,59.275000,11.399000,56.133000,-54.191000,94.048000,-4.578000,87.835000,-29.384000,90.942000
-49.855000,62.224000,11.399000,56.133000,-53.752000,97.510000,-4.711000,87.768000,-29.232000,92.639000
-41.979000,62.969000,14.980000,57.819000,-53.706000,96.476000,-4.522000,87.482000,-29.114000,91.979000
-41.979000,62.969000,11.399000,56.133000,-53.706000,96.476000,-4.447000,87.901000,-29.077000,92.188000
-57.576000,60.499000,14.980000,57.819000,-53.362000,95.747000,-3.994000,87.823000,-28.678000,91.785000
-68.601000,56.133000,18.660000,59.275000,-53.659000,88.336000,-3.681000,86.865000,-28.670000,87.600000
-68.601000,56.133000,14.980000,57.819000,-53.659000,88.336000,-3.660000,88.031000,-28.660000,88.183000
-68.601000,56.133000,11.399000,56.133000,-53.659000,88.336000,-3.659000,88.282000,-28.659000,88.309000
-57.576000,60.499000,11.399000,56.133000,-53.362000,95.747000,-3.943000,88.147000,-28.653000,91.947000
-45.929000,62.720000,14.980000,57.819000,-52.711000,97.566000,-3.625000,88.053000,-28.168000,92.810000
-45.929000,62.720000,11.399000,56.133000,-52.711000,97.566000,-3.573000,88.322000,-28.142000,92.944000
-65.020000,57.819000,18.660000,59.275000,-52.853000,91.168000,-2.994000,87.407000,-27.923000,89.287000
-65.020000,57.819000,14.980000,57.819000,-52.853000,91.168000,-2.925000,88.472000,-27.889000,89.820000
-65.020000,57.819000,11.399000,56.133000,-52.853000,91.168000,-2.918000,88.619000,-27.885000,89.893000
-53.743000,61.483000,14.980000,57.819000,-52.478000,96.960000,-3.235000,88.289000,-27.856000,92.625000
-53.743000,61.483000,11.399000,56.133000,-52.478000,96.960000,-3.200000,88.493000,-27.839000,92.727000
-38.021000,62.969000,14.980000,57.819000,-52.417000,95.419000,-2.900000,88.487000,-27.659000,91.953000
-38.021000,62.969000,11.399000,56.133000,-52.417000,95.419000,-2.879000,88.636000,-27.648000,92.027000
-61.340000,59.275000,18.660000,59.275000,-52.021000,93.530000,-2.339000,87.899000,-27.180000,90.715000
-61.340000,59.275000,14.980000,57.819000,-52.021000,93.530000,-2.240000,88.863000,-27.130000,91.197000
-61.340000,59.275000,11.399000,56.133000,-52.021000,93.530000,-2.235000,88.911000,-27.128000,91.221000
-41.979000,62.969000,14.980000,57.819000,-51.579000,97.146000,-2.273000,88.844000,-26.926000,92.995000
-68.601000,56.133000,14.980000,57.819000,-51.667000,87.334000,-1.700000,89.156000,-26.683000,88.245000
