-61.340000,59.275000,8.786000,54.724000,-59.161000,94.709000,-10.165000,84.742000,-34.663000,89.725000
-60.407000,59.603000,8.786000,54.724000,-58.972000,95.074000,-10.034000,84.825000,-34.503000,89.950000
-59.468000,59.917000,8.786000,54.724000,-58.777000,95.410000,-9.891000,84.913000,-34.334000,90.162000
-62.269000,58.933000,9.650000,55.207000,-58.790000,94.262000,-9.656000,84.999000,-34.223000,89.631000
-62.269000,58.933000,8.786000,54.724000,-58.790000,94.262000,-9.643000,85.065000,-34.217000,89.664000
-58.525000,60.215000,8.786000,54.724000,-58.577000,95.715000,-9.737000,85.008000,-34.157000,90.362000
-61.340000,59.275000,9.650000,55.207000,-58.605000,94.670000,-9.534000,85.078000,-34.069000,89.874000
-61.340000,59.275000,8.786000,54.724000,-58.605000,94.670000,-9.522000,85.139000,-34.064000,89.904000
-60.407000,59.603000,9.650000,55.207000,-58.415000,95.047000,-9.402000,85.162000,-33.908000,90.105000
-60.407000,59.603000,8.786000,54.724000,-58.415000,95.047000,-9.391000,85.217000,-33.903000,90.132000
-63.192000,58.576000,9.650000,55.207000,-58.417000,93.753000,-9.132000,85.332000,-33.775000,89.543000
-63.192000,58.576000,8.786000,54.724000,-58.417000,93.753000,-9.125000,85.374000,-33.771000,89.564000
-59.468000,59.917000,9.650000,55.207000,-58.220000,95.395000,-9.259000,85.253000,-33.739000,90.324000
-59.468000,59.917000,8.786000,54.724000,-58.220000,95.395000,-9.249000,85.301000,-33.734000,90.348000
-62.269000,58.933000,10.520000,55.677000,-58.236000,94.203000,-9.034000,85.306000,-33.635000,89.755000
-62.269000,58.933000,9.650000,55.207000,-58.236000,94.203000,-9.016000,85.404000,-33.626000,89.804000
-62.269000,58.933000,8.786000,54.724000,-58.236000,94.203000,-9.009000,85.441000,-33.623000,89.822000
-61.340000,59.275000,10.520000,55.677000,-58.050000,94.623000,-8.910000,85.388000,-33.480000,90.005000
-61.340000,59.275000,9.650000,55.207000,-58.050000,94.623000,-8.892000,85.480000,-33.471000,90.051000
