-38.021000,62.969000,11.399000,56.133000,-73.512000,63.760000,-23.529000,62.485000,-48.520000,63.122000,-40.000000,0.000000,40.000000,0.000000
-38.021000,62.969000,11.399000,56.133000,-73.492000,61.529000,-23.504000,62.620000,-48.498000,62.075000,-40.000000,0.000000,40.000000,0.000000
-38.021000,62.969000,11.399000,56.133000,-73.393000,65.986000,-23.507000,62.600000,-48.450000,64.293000,-40.000000,0.000000,40.000000,0.000000
-38.021000,62.969000,11.399000,56.133000,-73.332000,59.305000,-23.458000,62.861000,-48.395000,61.083000,-40.000000,0.000000,40.000000,0.000000
-41.979000,62.969000,11.399000,56.133000,-72.695000,45.171000,-24.093000,56.911000,-48.394000,51.041000,-40.000000,0.000000,40.000000,0.000000
-38.021000,62.969000,11.399000,56.133000,-73.133000,68.201000,-23.378000,63.265000,-48.255000,65.733000,-40.000000,0.000000,40.000000,0.000000
-38.021000,62.969000,11.399000,56.133000,-73.032000,57.095000,-23.400000,63.154000,-48.216000,60.125000,-40.000000,0.000000,40.000000,0.000000
-38.021000,62.969000,11.399000,56.133000,-72.594000,54.908000,-23.334000,63.477000,-47.964000,59.193000,-40.000000,0.000000,40.000000,0.000000
-38.021000,62.969000,11.399000,56.133000,-72.736000,70.396000,-23.069000,64.634000,-47.902000,67.515000,-40.000000,0.000000,40.000000,0.000000
-41.979000,62.969000,11.399000,56.133000,-71.517000,43.277000,-23.999000,58.834000,-47.758000,51.056000,-40.000000,0.000000,40.000000,0.000000
-38.021000,62.969000,11.399000,56.133000,-72.020000,52.753000,-23.259000,63.819000,-47.639000,58.286000,-40.000000,0.000000,40.000000,0.000000
-38.021000,62.969000,11.399000,56.133000,-72.201000,72.561000,-22.580000,66.415000,-47.390000,69.488000,-40.000000,0.000000,40.000000,0.000000
-38.021000,62.969000,11.399000,56.133000,-71.311000,50.639000,-23.178000,64.176000,-47.245000,57.407000,-40.000000,0.000000,40.000000,0.000000
-38.021000,62.969000,11.399000,56.133000,-70.471000,48.573000,-23.091000,64.544000,-46.781000,56.559000,-40.000000,0.000000,40.000000,0.000000
-38.021000,62.969000,11.399000,56.133000,-71.531000,74.688000,-21.935000,68.345000,-46.733000,71.517000,-40.000000,0.000000,40.000000,0.000000
-38.021000,62.969000,11.399000,56.133000,-69.503000,46.564000,-22.996000,64.923000,-46.250000,55.744000,-40.000000,0.000000,40.000000,0.000000
-38.021000,62.969000,11.399000,56.133000,-70.729000,76.769000,-21.148000,70.310000,-45.938000,73.540000,-40.000000,0.000000,40.000000,0.000000
-38.021000,62.969000,11.399000,56.133000,-68.411000,44.619000,-22.894000,65.313000,-45.653000,54.966000,-40.000000,0.000000,40.000000,0.000000
-81.663000,47.257000,11.399000,56.133000,-69.954000,80.771000,-20.982000,70.684000,-45.468000,75.728000,-40.000000,0.000000,40.000000,0.000000
-84.548000,44.548000,11.399000,56.133000,-70.004000,76.932000,-20.222000,72.270000,-45.113000,74.601000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,11.399000,56.133000,-69.313000,58.448000,-20.887000,70.894000,-45.100000,64.671000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,11.399000,56.133000,-69.512000,60.670000,-20.669000,71.363000,-45.090000,66.016000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,11.399000,56.133000,-68.975000,56.244000,-21.056000,70.518000,-45.016000,63.381000,-40.000000,0.000000,40.000000,0.000000
-38.021000,62.969000,11.399000,56.133000,-69.798000,78.796000,-20.227000,72.260000,-45.012000,75.528000,-40.000000,0.000000,40.000000,0.000000
-38.021000,62.969000,14.980000,57.819000,-69.503000,46.564000,-20.495000,56.472000,-44.999000,51.518000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,11.399000,56.133000,-69.571000,62.899000,-20.393000,71.930000,-44.982000,67.415000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,11.399000,56.133000,-68.500000,54.065000,-21.184000,70.227000,-44.842000,62.146000,-40.000000,0.000000,40.000000,0.000000
-41.979000,62.969000,11.399000,56.133000,-68.398000,86.682000,-21.178000,70.240000,-44.788000,78.461000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,11.399000,56.133000,-69.489000,65.128000,-20.051000,72.601000,-44.770000,68.864000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,14.980000,57.819000,-69.512000,60.670000,-19.726000,65.288000,-44.619000,62.979000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,14.980000,57.819000,-69.571000,62.899000,-19.646000,65.647000,-44.609000,64.273000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,11.399000,56.133000,-67.888000,51.920000,-21.276000,70.012000,-44.582000,60.966000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,14.980000,57.819000,-69.313000,58.448000,-19.761000,65.123000,-44.537000,61.786000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,14.980000,57.819000,-69.489000,65.128000,-19.502000,66.259000,-44.496000,65.693000,-40.000000,0.000000,40.000000,0.000000
-38.021000,62.969000,14.980000,57.819000,-68.411000,44.619000,-20.503000,58.931000,-44.457000,51.775000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,11.399000,56.133000,-69.268000,67.347000,-19.633000,73.375000,-44.451000,70.361000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,14.980000,57.819000,-68.975000,56.244000,-19.766000,65.099000,-44.371000,60.671000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,14.980000,57.819000,-69.268000,67.347000,-19.269000,67.162000,-44.269000,67.254000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,11.399000,56.133000,-67.144000,49.818000,-21.338000,69.865000,-44.241000,59.841000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,14.980000,57.819000,-68.500000,54.065000,-19.750000,65.175000,-44.125000,59.620000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,11.399000,56.133000,-68.908000,69.548000,-19.130000,74.251000,-44.019000,71.899000,-40.000000,0.000000,40.000000,0.000000
-38.021000,62.969000,11.399000,56.133000,-68.741000,80.760000,-19.177000,74.171000,-43.959000,77.465000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,14.980000,57.819000,-68.908000,69.548000,-18.923000,68.348000,-43.916000,68.948000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,11.399000,56.133000,-66.268000,47.767000,-21.374000,69.779000,-43.821000,58.773000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,14.980000,57.819000,-67.888000,51.920000,-19.718000,65.323000,-43.803000,58.621000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,11.399000,56.133000,-68.411000,71.722000,-18.534000,75.220000,-43.472000,73.471000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,14.980000,57.819000,-68.411000,71.722000,-18.449000,69.767000,-43.430000,70.744000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,14.980000,57.819000,-67.144000,49.818000,-19.674000,65.523000,-43.409000,57.671000,-40.000000,0.000000,40.000000,0.000000
-72.070000,54.227000,11.399000,56.133000,-67.032000,89.367000,-19.698000,73.258000,-43.365000,81.313000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,11.399000,56.133000,-65.266000,45.775000,-21.387000,69.747000,-43.326000,57.761000,-40.000000,0.000000,40.000000,0.000000
-75.411000,52.106000,11.399000,56.133000,-67.400000,86.690000,-18.858000,74.702000,-43.129000,80.696000,-40.000000,0.000000,40.000000,0.000000
-78.613000,49.780000,11.399000,56.133000,-67.677000,83.553000,-18.321000,75.549000,-42.999000,79.551000,-40.000000,0.000000,40.000000,0.000000
-81.663000,47.257000,11.399000,56.133000,-67.873000,79.969000,-18.032000,75.985000,-42.953000,77.977000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,14.980000,57.819000,-66.268000,47.767000,-19.620000,65.765000,-42.944000,56.766000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,14.980000,57.819000,-67.778000,73.860000,-17.841000,71.348000,-42.810000,72.604000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,11.399000,56.133000,-67.778000,73.860000,-17.836000,76.272000,-42.807000,75.066000,-40.000000,0.000000,40.000000,0.000000
-38.021000,62.969000,11.399000,56.133000,-67.564000,82.654000,-18.005000,76.025000,-42.784000,79.339000,-40.000000,0.000000,40.000000,0.000000
-41.979000,62.969000,11.399000,56.133000,-66.857000,88.294000,-18.643000,75.047000,-42.750000,81.671000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,14.980000,57.819000,-65.266000,45.775000,-19.556000,66.038000,-42.411000,55.906000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,14.980000,57.819000,-67.012000,75.955000,-17.098000,73.026000,-42.055000,74.491000,-40.000000,0.000000,40.000000,0.000000
-34.071000,62.720000,11.399000,56.133000,-67.012000,75.955000,-17.033000,77.392000,-42.022000,76.673000,-40.000000,0.000000,40.000000,0.000000
-30.145000,62.224000,11.399000,56.133000,-65.312000,57.377000,-18.578000,75.151000,-41.945000,66.264000,-40.000000,0.000000,40.000000,0.000000
-30.145000,62.224000,11.399000,56.133000,-64.938000,55.178000,-18.887000,74.654000,-41.913000,64.916000,-40.000000,0.000000,40.000000,0.000000
-30.145000,62.224000,11.399000,56.133000,-65.547000,59.595000,-18.215000,75.710000,-41.881000,67.653000,-40.000000,0.000000,40.000000,0.000000
-30.145000,62.224000,11.399000,56.133000,-64.427000,53.008000,-19.149000,74.219000,-41.788000,63.613000,-40.000000,0.000000,40.000000,0.000000
-57.576000,60.499000,11.399000,56.133000,-64.461000,95.325000,-19.080000,74.336000,-41.770000,84.830000,-40.000000,0.000000,40.000000,0.000000
-30.145000,62.224000,11.399000,56.133000,-65.642000,61.823000,-17.794000,76.333000,-41.718000,69.078000,-40.000000,0.000000,40.000000,0.000000
-30.145000,62.224000,11.399000,56.133000,-63.781000,50.873000,-19.369000,73.842000,-41.575000,62.358000,-40.000000,0.000000,40.000000,0.000000
-38.021000,62.969000,11.399000,56.133000,-66.269000,84.470000,-16.715000,77.810000,-41.492000,81.140000,-40.000000,0.000000,40.000000,0.000000
